Site,Year,Block,Trt,Plot,Tree_Number,Sp_code,Cond,DBH,CoreID,response,priorDBH,priorYear,PlotID,totalPlotBA_ha,priorBA
AS,2013,1,1,12,8,PIPO,1,15.6,AS_1_1_12_8,Live,15.4,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,8,PIPO,1,15.7,AS_1_1_12_8,Live,15.6,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,80,PIPO,1,13.9,AS_1_1_12_80,Live,13.8,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,80,PIPO,3,NA,AS_1_1_12_80,Dead,13.9,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,83,PIPO,1,29.6,AS_1_1_12_83,Live,27.7,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,83,PIPO,1,31,AS_1_1_12_83,Live,29.6,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,85,PIPO,1,13.2,AS_1_1_12_85,Live,12.2,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,85,PIPO,2,12.8,AS_1_1_12_85,Live,13.2,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,86,PIPO,1,3.9,AS_1_1_12_86,Live,3.5,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,86,PIPO,3,NA,AS_1_1_12_86,Dead,3.9,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,87,PIPO,1,2.4,AS_1_1_12_87,Live,2,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,87,PIPO,3,NA,AS_1_1_12_87,Dead,2.4,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,88,PIPO,1,20.1,AS_1_1_12_88,Live,17.7,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,88,PIPO,1,20.7,AS_1_1_12_88,Live,20.1,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,89,PIPO,1,8.9,AS_1_1_12_89,Live,7.9,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,89,PIPO,2,8.7,AS_1_1_12_89,Live,8.9,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,9,PIPO,1,29.7,AS_1_1_12_9,Live,26.7,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,9,PIPO,1,30.7,AS_1_1_12_9,Live,29.7,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,90,PIPO,1,9.2,AS_1_1_12_90,Live,8.3,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,90,PIPO,2,9.1,AS_1_1_12_90,Live,9.2,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,91,PIPO,1,13,AS_1_1_12_91,Live,11.3,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,91,PIPO,1,13.5,AS_1_1_12_91,Live,13,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,92,PIPO,1,26.1,AS_1_1_12_92,Live,23.7,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,92,PIPO,1,27,AS_1_1_12_92,Live,26.1,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,94,PIPO,1,24.5,AS_1_1_12_94,Live,23,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,94,PIPO,1,25,AS_1_1_12_94,Live,24.5,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,95,PIPO,1,25.80174,AS_1_1_12_95,Live,23.5,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,95,PIPO,3,NA,AS_1_1_12_95,Dead,25.80174,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,96,PIPO,1,26.1,AS_1_1_12_96,Live,24.5,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,96,PIPO,1,26.5,AS_1_1_12_96,Live,26.1,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,97,PIPO,1,15.8,AS_1_1_12_97,Live,15.6,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,97,PIPO,6,NA,AS_1_1_12_97,Dead,15.8,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,98,PIPO,1,29.7,AS_1_1_12_98,Live,27.4,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,98,PIPO,1,30.4,AS_1_1_12_98,Live,29.7,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,12,99,PIPO,1,28.2,AS_1_1_12_99,Live,26,2002,AS_1_1_12,46.00072039803351,43.19625387
AS,2019,1,1,12,99,PIPO,1,29,AS_1_1_12_99,Live,28.2,2013,AS_1_1_12,39.665645250000004,46.00072039803351
AS,2013,1,1,13,1,PIPO,1,34.5,AS_1_1_13_1,Live,32.3,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,1,PIPO,1,35.6,AS_1_1_13_1,Live,34.5,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,13,10,PIPO,1,37.7,AS_1_1_13_10,Live,35.4,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,10,PIPO,1,38.5,AS_1_1_13_10,Live,37.7,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,13,11,PIPO,1,16.8,AS_1_1_13_11,Live,16.7,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,11,PIPO,1,17.1,AS_1_1_13_11,Live,16.8,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,13,12,PIPO,1,34.7,AS_1_1_13_12,Live,33.1,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,12,PIPO,1,34.7,AS_1_1_13_12,Live,34.7,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,13,13,PIPO,1,33.4,AS_1_1_13_13,Live,31.3,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,13,PIPO,1,34.6,AS_1_1_13_13,Live,33.4,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,13,14,PIPO,1,32.5,AS_1_1_13_14,Live,31.3,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,14,PIPO,1,32.9,AS_1_1_13_14,Live,32.5,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,13,15,PIPO,1,11.1,AS_1_1_13_15,Live,9.2,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,15,PIPO,1,12,AS_1_1_13_15,Live,11.1,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,13,2,PIPO,1,20,AS_1_1_13_2,Live,16.8,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,2,PIPO,1,21.6,AS_1_1_13_2,Live,20,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,13,7,PIPO,1,38.5,AS_1_1_13_7,Live,35.3,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,7,PIPO,1,40.3,AS_1_1_13_7,Live,38.5,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,13,8,PIPO,1,24.9,AS_1_1_13_8,Live,23.1,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,8,PIPO,1,26.2,AS_1_1_13_8,Live,24.9,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,13,9,PIPO,1,34.7,AS_1_1_13_9,Live,34,2002,AS_1_1_13,20.978445026598074,24.20165848415931
AS,2019,1,1,13,9,PIPO,1,35.1,AS_1_1_13_9,Live,34.7,2013,AS_1_1_13,21.594545571779808,20.978445026598074
AS,2013,1,1,14,12,PIPO,1,34.5,AS_1_1_14_12,Live,32.9,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2019,1,1,14,12,PIPO,1,35,AS_1_1_14_12,Live,34.5,2013,AS_1_1_14,8.532999790591859,11.443957303874297
AS,2013,1,1,14,13,PIPO,1,5.6,AS_1_1_14_13,Live,3.2,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2019,1,1,14,13,PIPO,1,6.5,AS_1_1_14_13,Live,5.6,2013,AS_1_1_14,8.532999790591859,11.443957303874297
AS,2013,1,1,14,14,PIPO,1,20.7,AS_1_1_14_14,Live,20,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2019,1,1,14,14,PIPO,1,21.2,AS_1_1_14_14,Live,20.7,2013,AS_1_1_14,8.532999790591859,11.443957303874297
AS,2013,1,1,14,15,PIPO,1,24.7,AS_1_1_14_15,Live,21.9,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2019,1,1,14,15,PIPO,1,25.7,AS_1_1_14_15,Live,24.7,2013,AS_1_1_14,8.532999790591859,11.443957303874297
AS,2013,1,1,14,16,PIPO,4,NA,AS_1_1_14_16,Dead,21.3,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2013,1,1,14,19,PIPO,2,15,AS_1_1_14_19,Live,14.2,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2019,1,1,14,19,PIPO,3,NA,AS_1_1_14_19,Dead,15,2013,AS_1_1_14,8.532999790591859,11.443957303874297
AS,2013,1,1,14,20,PIPO,1,23.5,AS_1_1_14_20,Live,19.1,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2019,1,1,14,20,PIPO,1,24.9,AS_1_1_14_20,Live,23.5,2013,AS_1_1_14,8.532999790591859,11.443957303874297
AS,2013,1,1,14,21,PIPO,1,21.7,AS_1_1_14_21,Live,18.9,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2019,1,1,14,21,PIPO,3,NA,AS_1_1_14_21,Dead,21.7,2013,AS_1_1_14,8.532999790591859,11.443957303874297
AS,2013,1,1,14,23,PIPO,4,NA,AS_1_1_14_23,Dead,80.8,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2013,1,1,14,24,PIPO,1,20.5,AS_1_1_14_24,Live,13,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2013,1,1,14,25,PIPO,1,6,AS_1_1_14_25,Live,3.4,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2013,1,1,14,4,PIPO,1,25.2,AS_1_1_14_4,Live,21.7,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2019,1,1,14,4,PIPO,3,NA,AS_1_1_14_4,Dead,25.2,2013,AS_1_1_14,8.532999790591859,11.443957303874297
AS,2013,1,1,14,6,PIPO,6,NA,AS_1_1_14_6,Dead,68.9,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2013,1,1,14,7,PIPO,1,8.6,AS_1_1_14_7,Live,4.7,2002,AS_1_1_14,11.443957303874297,36.91594271131222
AS,2019,1,1,14,7,PIPO,1,11.8,AS_1_1_14_7,Live,8.6,2013,AS_1_1_14,8.532999790591859,11.443957303874297
AS,2013,1,1,15,10,PIPO,1,39.4,AS_1_1_15_10,Live,34,2002,AS_1_1_15,9.670911320199245,17.92211170880606
AS,2019,1,1,15,10,PIPO,1,41.2,AS_1_1_15_10,Live,39.4,2013,AS_1_1_15,10.058960208907882,9.670911320199245
AS,2013,1,1,15,16,PIPO,1,18.6,AS_1_1_15_16,Live,12.7,2002,AS_1_1_15,9.670911320199245,17.92211170880606
AS,2019,1,1,15,16,PIPO,1,21,AS_1_1_15_16,Live,18.6,2013,AS_1_1_15,10.058960208907882,9.670911320199245
AS,2013,1,1,15,18,PIPO,1,33.6,AS_1_1_15_18,Live,30.8,2002,AS_1_1_15,9.670911320199245,17.92211170880606
AS,2019,1,1,15,18,PIPO,1,34.5,AS_1_1_15_18,Live,33.6,2013,AS_1_1_15,10.058960208907882,9.670911320199245
AS,2013,1,1,15,7,PIPO,1,34.3,AS_1_1_15_7,Live,29,2002,AS_1_1_15,9.670911320199245,17.92211170880606
AS,2019,1,1,15,7,PIPO,1,35.8,AS_1_1_15_7,Live,34.3,2013,AS_1_1_15,10.058960208907882,9.670911320199245
AS,2013,1,1,16,10,PIPO,1,21.3,AS_1_1_16_10,Live,17.1,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,10,PIPO,1,22.9,AS_1_1_16_10,Live,21.3,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,16,11,PIPO,1,15.1,AS_1_1_16_11,Live,10.4,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,11,PIPO,1,15.2,AS_1_1_16_11,Live,15.1,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,16,12,PIPO,1,12.4,AS_1_1_16_12,Live,10.6,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,12,PIPO,1,12.9,AS_1_1_16_12,Live,12.4,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,16,13,PIPO,1,3,AS_1_1_16_13,Live,1.7,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,13,PIPO,3,NA,AS_1_1_16_13,Dead,3,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,16,14,PIPO,1,18.2,AS_1_1_16_14,Live,17.9,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,14,PIPO,1,17.5,AS_1_1_16_14,Live,18.2,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,16,15,PIPO,1,23.5,AS_1_1_16_15,Live,17.9,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,15,PIPO,1,27.8,AS_1_1_16_15,Live,23.5,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,16,3,PIPO,1,17.4,AS_1_1_16_3,Live,15.7,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,3,PIPO,1,17.7,AS_1_1_16_3,Live,17.4,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,16,6,PIPO,1,6.8,AS_1_1_16_6,Live,4.6,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,6,PIPO,3,NA,AS_1_1_16_6,Dead,6.8,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,16,7,PIPO,1,36.7,AS_1_1_16_7,Live,30.8,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,7,PIPO,1,38.7,AS_1_1_16_7,Live,36.7,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,16,8,PIPO,1,2.9,AS_1_1_16_8,Live,2,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,8,PIPO,1,3.1,AS_1_1_16_8,Live,2.9,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,16,9,PIPO,1,17.5,AS_1_1_16_9,Live,12.4,2002,AS_1_1_16,8.791798270806895,5.536461315
AS,2019,1,1,16,9,PIPO,1,20.1,AS_1_1_16_9,Live,17.5,2013,AS_1_1_16,10.093719434667888,8.791798270806895
AS,2013,1,1,17,10,PIPO,1,19.9,AS_1_1_17_10,Live,17.2,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,10,PIPO,1,20.8,AS_1_1_17_10,Live,19.9,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,11,PIPO,1,14.1,AS_1_1_17_11,Live,11.3,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,11,PIPO,3,NA,AS_1_1_17_11,Dead,14.1,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,12,PIPO,6,NA,AS_1_1_17_12,Dead,58.4,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2013,1,1,17,13,PIPO,1,26.3,AS_1_1_17_13,Live,24,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,13,PIPO,1,26.7,AS_1_1_17_13,Live,26.3,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,14,PIPO,1,32.5,AS_1_1_17_14,Live,28.2,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,14,PIPO,1,33.7,AS_1_1_17_14,Live,32.5,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,17,PIPO,1,34,AS_1_1_17_17,Live,30.3,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,17,PIPO,1,35.5,AS_1_1_17_17,Live,34,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,24,PIPO,3,NA,AS_1_1_17_24,Dead,24.2,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2013,1,1,17,25,PIPO,1,14,AS_1_1_17_25,Live,12.8,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,25,PIPO,1,14.3,AS_1_1_17_25,Live,14,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,26,PIPO,1,31.9,AS_1_1_17_26,Live,28.2,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,26,PIPO,1,33.1,AS_1_1_17_26,Live,31.9,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,3,PIPO,1,30.7,AS_1_1_17_3,Live,27,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,3,PIPO,1,30.8,AS_1_1_17_3,Live,30.7,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,4,PIPO,1,21.4,AS_1_1_17_4,Live,16.8,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,4,PIPO,1,21.4,AS_1_1_17_4,Live,21.4,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,5,PIPO,1,18.1,AS_1_1_17_5,Live,13.9,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,5,PIPO,3,NA,AS_1_1_17_5,Dead,18.1,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,7,PIPO,1,23.3,AS_1_1_17_7,Live,19.1,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,7,PIPO,3,NA,AS_1_1_17_7,Dead,23.3,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,8,PIPO,1,22.3,AS_1_1_17_8,Live,17.8,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,8,PIPO,1,23.5,AS_1_1_17_8,Live,22.3,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,17,9,PIPO,1,12.7,AS_1_1_17_9,Live,10.1,2002,AS_1_1_17,18.33635908007836,23.102261585487316
AS,2019,1,1,17,9,PIPO,1,12.2,AS_1_1_17_9,Live,12.7,2013,AS_1_1_17,16.79575296395898,18.33635908007836
AS,2013,1,1,18,1,PIPO,1,44.2,AS_1_1_18_1,Live,40.9,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,1,PIPO,1,45.7,AS_1_1_18_1,Live,44.2,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,11,PIPO,1,29.3,AS_1_1_18_11,Live,27.4,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,11,PIPO,1,29.6,AS_1_1_18_11,Live,29.3,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,13,PIPO,1,25.6,AS_1_1_18_13,Live,22.5,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,13,PIPO,1,26.6,AS_1_1_18_13,Live,25.6,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,14,PIPO,1,42.1,AS_1_1_18_14,Live,39.5,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,14,PIPO,1,42.7,AS_1_1_18_14,Live,42.1,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,16,PIPO,1,37.7,AS_1_1_18_16,Live,34.5,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,16,PIPO,1,38.2,AS_1_1_18_16,Live,37.7,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,17,PIPO,1,31.5,AS_1_1_18_17,Live,29,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,17,PIPO,1,31.7,AS_1_1_18_17,Live,31.5,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,18,PIPO,1,3.6,AS_1_1_18_18,Live,2.5,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,18,PIPO,3,NA,AS_1_1_18_18,Dead,3.6,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,2,PIPO,1,36.9,AS_1_1_18_2,Live,35.3,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,2,PIPO,1,37.6,AS_1_1_18_2,Live,36.9,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,3,PIPO,1,30.6,AS_1_1_18_3,Live,29.7,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,3,PIPO,1,31.9,AS_1_1_18_3,Live,30.6,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,4,PIPO,1,12.5,AS_1_1_18_4,Live,12.5,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,4,PIPO,1,13.3,AS_1_1_18_4,Live,12.5,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,5,PIPO,1,21.4,AS_1_1_18_5,Live,19.2,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,5,PIPO,1,21.4,AS_1_1_18_5,Live,21.4,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,6,PIPO,1,12.8,AS_1_1_18_6,Live,12.1,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,6,PIPO,1,12.8,AS_1_1_18_6,Live,12.8,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,8,PIPO,1,33.8,AS_1_1_18_8,Live,30.7,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,8,PIPO,1,34.7,AS_1_1_18_8,Live,33.8,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,18,9,PIPO,1,38.5,AS_1_1_18_9,Live,36.8,2002,AS_1_1_18,26.64836632662704,25.563812283730876
AS,2019,1,1,18,9,PIPO,1,38.9,AS_1_1_18_9,Live,38.5,2013,AS_1_1_18,27.563200540844758,26.64836632662704
AS,2013,1,1,19,1,PIPO,1,25.3,AS_1_1_19_1,Live,21.6,2002,AS_1_1_19,22.984554285,22.210581855
AS,2019,1,1,19,1,PIPO,1,25.9,AS_1_1_19_1,Live,25.3,2013,AS_1_1_19,25.255499115000003,22.984554285
AS,2013,1,1,19,11,PIPO,6,NA,AS_1_1_19_11,Dead,36.1,2002,AS_1_1_19,22.984554285,22.210581855
AS,2013,1,1,19,12,PIPO,1,49.3,AS_1_1_19_12,Live,45.3,2002,AS_1_1_19,22.984554285,22.210581855
AS,2019,1,1,19,12,PIPO,1,52,AS_1_1_19_12,Live,49.3,2013,AS_1_1_19,25.255499115000003,22.984554285
AS,2013,1,1,19,2,PIPO,1,28.3,AS_1_1_19_2,Live,25.4,2002,AS_1_1_19,22.984554285,22.210581855
AS,2019,1,1,19,2,PIPO,1,29.1,AS_1_1_19_2,Live,28.3,2013,AS_1_1_19,25.255499115000003,22.984554285
AS,2013,1,1,19,3,PIPO,1,64,AS_1_1_19_3,Live,61.1,2002,AS_1_1_19,22.984554285,22.210581855
AS,2019,1,1,19,3,PIPO,1,68.3,AS_1_1_19_3,Live,64,2013,AS_1_1_19,25.255499115000003,22.984554285
AS,2013,1,1,19,5,PIPO,1,23.8,AS_1_1_19_5,Live,20.5,2002,AS_1_1_19,22.984554285,22.210581855
AS,2019,1,1,19,5,PIPO,1,24.6,AS_1_1_19_5,Live,23.8,2013,AS_1_1_19,25.255499115000003,22.984554285
AS,2013,1,1,19,6,PIPO,1,41.2,AS_1_1_19_6,Live,38.2,2002,AS_1_1_19,22.984554285,22.210581855
AS,2019,1,1,19,6,PIPO,1,43.1,AS_1_1_19_6,Live,41.2,2013,AS_1_1_19,25.255499115000003,22.984554285
AS,2013,1,1,19,8,PIPO,1,38.4,AS_1_1_19_8,Live,35.1,2002,AS_1_1_19,22.984554285,22.210581855
AS,2019,1,1,19,8,PIPO,1,38.9,AS_1_1_19_8,Live,38.4,2013,AS_1_1_19,25.255499115000003,22.984554285
AS,2013,1,1,1,1,PIPO,1,39.4,AS_1_1_1_1,Live,37.7,2002,AS_1_1_1,7.59159786,6.637945545000001
AS,2019,1,1,1,1,PIPO,1,40.1,AS_1_1_1_1,Live,39.4,2013,AS_1_1_1,8.52830517,7.59159786
AS,2013,1,1,1,2,PIPO,1,35,AS_1_1_1_2,Live,31.3,2002,AS_1_1_1,7.59159786,6.637945545000001
AS,2019,1,1,1,2,PIPO,1,35.4,AS_1_1_1_2,Live,35,2013,AS_1_1_1,8.52830517,7.59159786
AS,2013,1,1,20,10,PIPO,1,21.7,AS_1_1_20_10,Live,14.5,2002,AS_1_1_20,12.184016860150106,7.808191545
AS,2019,1,1,20,10,PIPO,1,23.9,AS_1_1_20_10,Live,21.7,2013,AS_1_1_20,14.417158045293007,12.184016860150106
AS,2013,1,1,20,13,PIPO,1,30.5,AS_1_1_20_13,Live,25.5,2002,AS_1_1_20,12.184016860150106,7.808191545
AS,2019,1,1,20,13,PIPO,1,31.5,AS_1_1_20_13,Live,30.5,2013,AS_1_1_20,14.417158045293007,12.184016860150106
AS,2019,1,1,20,17,PIPO,1,3.1,AS_1_1_20_17,Live,1.5,2013,AS_1_1_20,14.417158045293007,12.184016860150106
AS,2013,1,1,20,2,PIPO,1,28.8,AS_1_1_20_2,Live,24.6,2002,AS_1_1_20,12.184016860150106,7.808191545
AS,2019,1,1,20,2,PIPO,1,29.9,AS_1_1_20_2,Live,28.8,2013,AS_1_1_20,14.417158045293007,12.184016860150106
AS,2013,1,1,20,3,PIPO,1,28.1,AS_1_1_20_3,Live,22.5,2002,AS_1_1_20,12.184016860150106,7.808191545
AS,2019,1,1,20,3,PIPO,1,28.8,AS_1_1_20_3,Live,28.1,2013,AS_1_1_20,14.417158045293007,12.184016860150106
AS,2013,1,1,20,4,PIPO,1,24.2,AS_1_1_20_4,Live,18.8,2002,AS_1_1_20,12.184016860150106,7.808191545
AS,2019,1,1,20,4,PIPO,1,25.9,AS_1_1_20_4,Live,24.2,2013,AS_1_1_20,14.417158045293007,12.184016860150106
AS,2013,1,1,20,6,PIPO,1,22.5,AS_1_1_20_6,Live,18.4,2002,AS_1_1_20,12.184016860150106,7.808191545
