"Dataset","ID","fate","t","x"
"100",12,1,9,-0.00384572228706919
"100",13,1,9,-0.00384572228706919
"100",14,1,9,-0.00384572228706919
"100",15,1,12,-0.0022896241627094
"100",16,1,12,-0.0022896241627094
"100",17,1,12,-0.0022896241627094
"100",18,1,12,-0.0022896241627094
"100",19,1,15,-0.00299696740516245
"100",20,1,15,-0.00299696740516245
"100",21,1,15,-0.00299696740516245
"100",22,1,18,-0.0028871746813447
"100",23,1,18,-0.0028871746813447
"100",25,1,21,-0.00244078545262562
"100",26,1,21,-0.00244078545262562
"100",28,1,24,-0.00246412763845443
"100",29,1,3,0.00138135040976639
"100",30,1,3,0.00138135040976639
"100",8,0,21,-0.00244078545262562
"100",24,0,6,-0.00104319526655779
"100",27,0,3,0.00138135040976639
