"","Site","Year","Block","Trt","Plot","Tree_Number","Sp_code","Cond","DBH","CoreID","response","priorDBH","priorYear","PlotID","totalPlotBA_ha","priorBA","CanopyCover","maxVPD","minSWA"
"146","FV",2006,1,1,10,58,"PIPO",1,0.7,"FV_1_1_10_58","Live",0.4,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,9.11537424473813,17.9346591517916
"147","FV",2011,1,1,10,58,"PIPO",1,0.8,"FV_1_1_10_58","Live",0.7,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,8.3078564957955,33.7885365048699
"148","FV",2019,1,1,10,58,"PIPO",1,1.1,"FV_1_1_10_58","Live",0.8,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,8.24210241884682,52.0658130029423
"149","FV",2006,1,1,10,59,"PIPO",1,17.3,"FV_1_1_10_59","Live",15.9,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,9.11537424473813,17.9346591517916
"150","FV",2011,1,1,10,59,"PIPO",1,19,"FV_1_1_10_59","Live",17.3,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,8.3078564957955,33.7885365048699
"151","FV",2019,1,1,10,59,"PIPO",1,22.2,"FV_1_1_10_59","Live",19,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,8.24210241884682,52.0658130029423
"152","FV",2006,1,1,10,6,"PIPO",1,2.3,"FV_1_1_10_6","Live",2.2,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,9.11537424473813,17.9346591517916
"153","FV",2011,1,1,10,6,"PIPO",1,2.5,"FV_1_1_10_6","Live",2.3,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,8.3078564957955,33.7885365048699
"154","FV",2019,1,1,10,6,"PIPO",1,2.7,"FV_1_1_10_6","Live",2.5,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,8.24210241884682,52.0658130029423
"155","FV",2006,1,1,10,60,"PIPO",1,3.8,"FV_1_1_10_60","Live",3.3,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,9.11537424473813,17.9346591517916
"156","FV",2011,1,1,10,60,"PIPO",1,4.3,"FV_1_1_10_60","Live",3.8,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,8.3078564957955,33.7885365048699
"157","FV",2019,1,1,10,60,"PIPO",1,5.3,"FV_1_1_10_60","Live",4.3,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,8.24210241884682,52.0658130029423
"158","FV",2006,1,1,10,61,"PIPO",1,5.3,"FV_1_1_10_61","Live",5.1,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,9.11537424473813,17.9346591517916
"159","FV",2011,1,1,10,61,"PIPO",1,5.5,"FV_1_1_10_61","Live",5.3,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,8.3078564957955,33.7885365048699
"160","FV",2019,1,1,10,61,"PIPO",1,5.8,"FV_1_1_10_61","Live",5.5,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,8.24210241884682,52.0658130029423
"161","FV",2006,1,1,10,62,"PIPO",1,1.1,"FV_1_1_10_62","Live",0.4,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,9.11537424473813,17.9346591517916
"162","FV",2011,1,1,10,62,"PIPO",1,1.3,"FV_1_1_10_62","Live",1.1,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,8.3078564957955,33.7885365048699
"163","FV",2019,1,1,10,62,"PIPO",1,2,"FV_1_1_10_62","Live",1.3,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,8.24210241884682,52.0658130029423
"164","FV",2006,1,1,10,64,"PIPO",1,4.8,"FV_1_1_10_64","Live",4.2,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,9.11537424473813,17.9346591517916
"165","FV",2011,1,1,10,64,"PIPO",1,5.5,"FV_1_1_10_64","Live",4.8,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,8.3078564957955,33.7885365048699
"166","FV",2019,1,1,10,64,"PIPO",1,6.9,"FV_1_1_10_64","Live",5.5,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,8.24210241884682,52.0658130029423
"167","FV",2006,1,1,10,7,"PIPO",1,21.5,"FV_1_1_10_7","Live",20.9,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,9.11537424473813,17.9346591517916
"168","FV",2011,1,1,10,7,"PIPO",1,22.7,"FV_1_1_10_7","Live",21.5,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,8.3078564957955,33.7885365048699
"169","FV",2019,1,1,10,7,"PIPO",1,23.7,"FV_1_1_10_7","Live",22.7,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,8.24210241884682,52.0658130029423
"170","FV",2006,1,1,10,8,"PIPO",1,8.7,"FV_1_1_10_8","Live",8.5,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,9.11537424473813,17.9346591517916
"171","FV",2011,1,1,10,8,"PIPO",1,9.4,"FV_1_1_10_8","Live",8.7,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,8.3078564957955,33.7885365048699
"172","FV",2019,1,1,10,8,"PIPO",1,10.4,"FV_1_1_10_8","Live",9.4,2011,"FV_1_1_10",26.34380826,23.04524607,38.4253826525,8.24210241884682,52.0658130029423
"173","FV",2006,1,1,10,9,"PIPO",1,3.3,"FV_1_1_10_9","Live",3.1,1998,"FV_1_1_10",22.08038217,20.842140165,37.0127551,9.11537424473813,17.9346591517916
"174","FV",2011,1,1,10,9,"PIPO",3,NA,"FV_1_1_10_9","Dead",3.3,2006,"FV_1_1_10",23.04524607,22.08038217,33.955102042,8.3078564957955,33.7885365048699
"175","FV",2006,1,1,11,1,"PIPO",1,73.7,"FV_1_1_11_1","Live",73.4,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"176","FV",2011,1,1,11,1,"PIPO",1,74.2,"FV_1_1_11_1","Live",73.7,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"177","FV",2019,1,1,11,1,"PIPO",1,74.2,"FV_1_1_11_1","Live",74.2,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"178","FV",2006,1,1,11,10,"PIPO",1,47.5,"FV_1_1_11_10","Live",46.8,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"179","FV",2011,1,1,11,10,"PIPO",1,47.4,"FV_1_1_11_10","Live",47.5,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"180","FV",2019,1,1,11,10,"PIPO",1,47.9,"FV_1_1_11_10","Live",47.4,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"181","FV",2006,1,1,11,12,"PIPO",1,11.5,"FV_1_1_11_12","Live",11,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"182","FV",2011,1,1,11,12,"PIPO",1,11.9,"FV_1_1_11_12","Live",11.5,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"183","FV",2019,1,1,11,12,"PIPO",1,11.5,"FV_1_1_11_12","Live",11.9,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"184","FV",2006,1,1,11,13,"PIPO",1,17.1,"FV_1_1_11_13","Live",15.8,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"185","FV",2011,1,1,11,13,"PIPO",1,17.6,"FV_1_1_11_13","Live",17.1,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"186","FV",2019,1,1,11,13,"PIPO",1,18.9,"FV_1_1_11_13","Live",17.6,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"187","FV",2006,1,1,11,15,"PIPO",1,11.9,"FV_1_1_11_15","Live",10.1,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"188","FV",2011,1,1,11,15,"PIPO",1,12.5,"FV_1_1_11_15","Live",11.9,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"189","FV",2019,1,1,11,15,"PIPO",1,13.9,"FV_1_1_11_15","Live",12.5,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"190","FV",2006,1,1,11,18,"PIPO",1,68.4,"FV_1_1_11_18","Live",68.2,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"191","FV",2011,1,1,11,18,"PIPO",1,68.5,"FV_1_1_11_18","Live",68.4,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"192","FV",2019,1,1,11,18,"PIPO",1,68.6,"FV_1_1_11_18","Live",68.5,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"193","FV",2006,1,1,11,19,"PIPO",1,53.4,"FV_1_1_11_19","Live",53.2,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"194","FV",2011,1,1,11,19,"PIPO",1,53.5,"FV_1_1_11_19","Live",53.4,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"195","FV",2019,1,1,11,19,"PIPO",1,53.8,"FV_1_1_11_19","Live",53.5,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"196","FV",2006,1,1,11,2,"PIPO",1,35.3,"FV_1_1_11_2","Live",35.2,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"197","FV",2011,1,1,11,2,"PIPO",1,35.4,"FV_1_1_11_2","Live",35.3,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"198","FV",2019,1,1,11,2,"PIPO",1,34.8,"FV_1_1_11_2","Live",35.4,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"199","FV",2006,1,1,11,22,"PIPO",1,71,"FV_1_1_11_22","Live",71,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"200","FV",2011,1,1,11,22,"PIPO",1,72,"FV_1_1_11_22","Live",71,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"201","FV",2019,1,1,11,22,"PIPO",1,72.4,"FV_1_1_11_22","Live",72,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"202","FV",2011,1,1,11,23,"PIPO",1,19.3,"FV_1_1_11_23","Live",19,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"203","FV",2019,1,1,11,23,"PIPO",1,19.6,"FV_1_1_11_23","Live",19.3,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"204","FV",2006,1,1,11,3,"PIPO",1,41.3,"FV_1_1_11_3","Live",40.9,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"205","FV",2011,1,1,11,3,"PIPO",1,40.9,"FV_1_1_11_3","Live",41.3,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"206","FV",2019,1,1,11,3,"PIPO",1,41.5,"FV_1_1_11_3","Live",40.9,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"207","FV",2006,1,1,11,4,"PIPO",1,67,"FV_1_1_11_4","Live",66.7,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"208","FV",2011,1,1,11,4,"PIPO",1,67.5,"FV_1_1_11_4","Live",67,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"209","FV",2019,1,1,11,4,"PIPO",1,67.3,"FV_1_1_11_4","Live",67.5,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"210","FV",2006,1,1,11,5,"PIPO",1,5.9,"FV_1_1_11_5","Live",4.5,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"211","FV",2011,1,1,11,5,"PIPO",1,6.4,"FV_1_1_11_5","Live",5.9,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"212","FV",2019,1,1,11,5,"PIPO",1,7.6,"FV_1_1_11_5","Live",6.4,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"213","FV",2006,1,1,11,6,"PIPO",1,1,"FV_1_1_11_6","Live",0.7,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"214","FV",2011,1,1,11,6,"PIPO",1,1.4,"FV_1_1_11_6","Live",1,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"215","FV",2019,1,1,11,6,"PIPO",1,1.3,"FV_1_1_11_6","Live",1.4,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"216","FV",2006,1,1,11,7,"PIPO",1,21.3,"FV_1_1_11_7","Live",20.9,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"217","FV",2011,1,1,11,7,"PIPO",1,21.2,"FV_1_1_11_7","Live",21.3,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"218","FV",2019,1,1,11,7,"PIPO",1,22.5,"FV_1_1_11_7","Live",21.2,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"219","FV",2006,1,1,11,8,"PIPO",1,19.4,"FV_1_1_11_8","Live",18.7,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"220","FV",2011,1,1,11,8,"PIPO",1,19,"FV_1_1_11_8","Live",19.4,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"221","FV",2019,1,1,11,8,"PIPO",1,19.5,"FV_1_1_11_8","Live",19,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"222","FV",2006,1,1,11,9,"PIPO",1,8.8,"FV_1_1_11_9","Live",8.5,1998,"FV_1_1_11",63.68152791,61.986536535,39.9489795925,9.11537424473813,17.7940894879236
"223","FV",2011,1,1,11,9,"PIPO",1,9.1,"FV_1_1_11_9","Live",8.8,2006,"FV_1_1_11",64.099733775,63.68152791,41.754081632,8.3078564957955,20.3073964199345
"224","FV",2019,1,1,11,9,"PIPO",1,8.8,"FV_1_1_11_9","Live",9.1,2011,"FV_1_1_11",64.69979901,64.099733775,43.49234693875,8.24210241884682,37.2476228324733
"225","FV",2006,1,1,12,1,"PIPO",1,12.4,"FV_1_1_12_1","Live",11.7,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"226","FV",2011,1,1,12,1,"PIPO",1,12.8,"FV_1_1_12_1","Live",12.4,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"227","FV",2019,1,1,12,1,"PIPO",1,14.4,"FV_1_1_12_1","Live",12.8,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"228","FV",2006,1,1,12,10,"PIPO",1,6,"FV_1_1_12_10","Live",5.8,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"229","FV",2011,1,1,12,10,"PIPO",1,5.7,"FV_1_1_12_10","Live",6,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"230","FV",2019,1,1,12,10,"PIPO",1,5.8,"FV_1_1_12_10","Live",5.7,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"231","FV",2006,1,1,12,100,"PIPO",1,12,"FV_1_1_12_100","Live",11.5,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"232","FV",2011,1,1,12,100,"PIPO",1,12,"FV_1_1_12_100","Live",12,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"233","FV",2019,1,1,12,100,"PIPO",1,12.3,"FV_1_1_12_100","Live",12,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"234","FV",2006,1,1,12,101,"PIPO",1,5.1,"FV_1_1_12_101","Live",5,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"235","FV",2011,1,1,12,101,"PIPO",1,5,"FV_1_1_12_101","Live",5.1,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"236","FV",2019,1,1,12,101,"PIPO",1,5.2,"FV_1_1_12_101","Live",5,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"237","FV",2006,1,1,12,102,"PIPO",1,9.1,"FV_1_1_12_102","Live",8.5,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"238","FV",2011,1,1,12,102,"PIPO",1,9.4,"FV_1_1_12_102","Live",9.1,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"239","FV",2019,1,1,12,102,"PIPO",1,10,"FV_1_1_12_102","Live",9.4,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"240","FV",2006,1,1,12,103,"PIPO",1,7.7,"FV_1_1_12_103","Live",7.2,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"241","FV",2011,1,1,12,103,"PIPO",1,7.8,"FV_1_1_12_103","Live",7.7,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"242","FV",2019,1,1,12,103,"PIPO",1,7.9,"FV_1_1_12_103","Live",7.8,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"243","FV",2006,1,1,12,104,"PIPO",1,17.2,"FV_1_1_12_104","Live",16,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"244","FV",2011,1,1,12,104,"PIPO",1,17.9,"FV_1_1_12_104","Live",17.2,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"245","FV",2019,1,1,12,104,"PIPO",1,19.8,"FV_1_1_12_104","Live",17.9,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"246","FV",2006,1,1,12,105,"PIPO",1,6.5,"FV_1_1_12_105","Live",6.2,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"247","FV",2011,1,1,12,105,"PIPO",1,6.5,"FV_1_1_12_105","Live",6.5,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"248","FV",2006,1,1,12,106,"PIPO",1,14.2,"FV_1_1_12_106","Live",13.9,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"249","FV",2011,1,1,12,106,"PIPO",1,14.2,"FV_1_1_12_106","Live",14.2,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"250","FV",2019,1,1,12,106,"PIPO",1,14.5,"FV_1_1_12_106","Live",14.2,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"251","FV",2006,1,1,12,107,"PIPO",1,5.7,"FV_1_1_12_107","Live",5.7,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"252","FV",2011,1,1,12,107,"PIPO",1,5.6,"FV_1_1_12_107","Live",5.7,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"253","FV",2006,1,1,12,108,"PIPO",1,7.1,"FV_1_1_12_108","Live",5,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"254","FV",2011,1,1,12,108,"PIPO",1,6.9,"FV_1_1_12_108","Live",7.1,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"255","FV",2006,1,1,12,109,"PIPO",1,1.5,"FV_1_1_12_109","Live",1.2,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"256","FV",2011,1,1,12,109,"PIPO",1,1,"FV_1_1_12_109","Live",1.5,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"257","FV",2019,1,1,12,109,"PIPO",1,1.2,"FV_1_1_12_109","Live",1,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"258","FV",2006,1,1,12,110,"PIPO",1,10.8,"FV_1_1_12_110","Live",10.3,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"259","FV",2011,1,1,12,110,"PIPO",1,11,"FV_1_1_12_110","Live",10.8,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"260","FV",2019,1,1,12,110,"PIPO",1,11.6,"FV_1_1_12_110","Live",11,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"261","FV",2006,1,1,12,112,"PIPO",1,7.4,"FV_1_1_12_112","Live",7.2,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"262","FV",2011,1,1,12,112,"PIPO",1,7.5,"FV_1_1_12_112","Live",7.4,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"263","FV",2019,1,1,12,112,"PIPO",1,7.9,"FV_1_1_12_112","Live",7.5,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"264","FV",2006,1,1,12,113,"PIPO",1,16,"FV_1_1_12_113","Live",14.5,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"265","FV",2011,1,1,12,113,"PIPO",1,16.9,"FV_1_1_12_113","Live",16,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"266","FV",2019,1,1,12,113,"PIPO",1,18.2,"FV_1_1_12_113","Live",16.9,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"267","FV",2006,1,1,12,114,"PIPO",1,1.1,"FV_1_1_12_114","Live",0.7,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"268","FV",2011,1,1,12,114,"PIPO",1,1.2,"FV_1_1_12_114","Live",1.1,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"269","FV",2019,1,1,12,114,"PIPO",3,NA,"FV_1_1_12_114","Dead",1.2,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"270","FV",2006,1,1,12,115,"PIPO",1,5.5,"FV_1_1_12_115","Live",5.2,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"271","FV",2011,1,1,12,115,"PIPO",1,5.4,"FV_1_1_12_115","Live",5.5,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"272","FV",2019,1,1,12,115,"PIPO",1,5.1,"FV_1_1_12_115","Live",5.4,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"273","FV",2006,1,1,12,116,"PIPO",1,20.5,"FV_1_1_12_116","Live",19.8,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"274","FV",2011,1,1,12,116,"PIPO",1,21,"FV_1_1_12_116","Live",20.5,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"275","FV",2019,1,1,12,116,"PIPO",1,22.6,"FV_1_1_12_116","Live",21,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"276","FV",2006,1,1,12,117,"PIPO",1,26.4,"FV_1_1_12_117","Live",24.8,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"277","FV",2011,1,1,12,117,"PIPO",1,27.3,"FV_1_1_12_117","Live",26.4,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"278","FV",2019,1,1,12,117,"PIPO",1,29.2,"FV_1_1_12_117","Live",27.3,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"279","FV",2006,1,1,12,118,"PIPO",1,14.8,"FV_1_1_12_118","Live",14.3,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"280","FV",2011,1,1,12,118,"PIPO",1,15.3,"FV_1_1_12_118","Live",14.8,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"281","FV",2019,1,1,12,118,"PIPO",1,16,"FV_1_1_12_118","Live",15.3,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"282","FV",2006,1,1,12,120,"PIPO",3,NA,"FV_1_1_12_120","Dead",1.4,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"283","FV",2006,1,1,12,121,"PIPO",1,16.2,"FV_1_1_12_121","Live",15.5,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"284","FV",2011,1,1,12,121,"PIPO",1,16.3,"FV_1_1_12_121","Live",16.2,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"285","FV",2019,1,1,12,121,"PIPO",1,17,"FV_1_1_12_121","Live",16.3,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"286","FV",2006,1,1,12,122,"PIPO",1,6.9,"FV_1_1_12_122","Live",6.4,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"287","FV",2011,1,1,12,122,"PIPO",1,6.7,"FV_1_1_12_122","Live",6.9,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"288","FV",2019,1,1,12,122,"PIPO",1,7.1,"FV_1_1_12_122","Live",6.7,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"289","FV",2006,1,1,12,124,"PIPO",1,18.5,"FV_1_1_12_124","Live",17.5,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
"290","FV",2011,1,1,12,124,"PIPO",1,18.8,"FV_1_1_12_124","Live",18.5,2006,"FV_1_1_12",40.582619385,38.88931662,36.841,8.3078564957955,29.9207086423484
"291","FV",2019,1,1,12,124,"PIPO",1,21,"FV_1_1_12_124","Live",18.8,2011,"FV_1_1_12",43.4833372094988,40.582619385,39.223125,8.24210241884682,43.6873999439992
"292","FV",2006,1,1,12,125,"PIPO",1,12.6,"FV_1_1_12_125","Live",12.2,1998,"FV_1_1_12",38.88931662,34.88377662,39.15625,9.11537424473813,17.7249238132502
