"","Nest_ID","Visit_date","Prev_date","interval","Fate_cat","Initiation_date","Stage"
"1095","EMPAID_NCW-A01B_2018","2018-07-12","2018-07-09",2,"failure","2018-06-30","I"
"1096","EMPAID_NCW-A02A_2019","2019-06-21","2019-06-13",1,"success","2019-05-25","N"
"1097","EMPAID_NCW-A02A_2019","2019-06-27","2019-06-21",2,"success","2019-05-25","N"
"1098","EMPAID_NCW-A02A_2019","2019-07-03","2019-06-27",3,"success","2019-05-25","N"
"1099","EMPAID_NCW-A02A_2019","2019-07-05","2019-07-03",4,"success","2019-05-25","N"
"1100","EMPAID_NCW-A02A_2019","2019-07-08","2019-07-05",5,"success","2019-05-25","F"
"1101","EMPAID_NCW-A03A_2012","2012-06-06","2012-05-30",1,"success","2012-05-27","I"
"1102","EMPAID_NCW-A03A_2012","2012-06-11","2012-06-06",2,"success","2012-05-27","N"
"1103","EMPAID_NCW-A03A_2012","2012-06-14","2012-06-11",3,"success","2012-05-27","N"
"1104","EMPAID_NCW-A03A_2012","2012-06-19","2012-06-14",4,"success","2012-05-27","N"
"1105","EMPAID_NCW-A03A_2012","2012-06-22","2012-06-19",5,"success","2012-05-27","N"
"1106","EMPAID_NCW-A03A_2012","2012-06-25","2012-06-22",6,"success","2012-05-27","N"
"1107","EMPAID_NCW-A03A_2012","2012-07-02","2012-06-25",7,"success","2012-05-27","N"
"1108","EMPAID_NCW-A03A_2012","2012-07-05","2012-07-02",8,"success","2012-05-27","N"
"1109","EMPAID_NCW-A03A_2012","2012-07-09","2012-07-05",9,"success","2012-05-27","F"
"1110","EMPAID_NCW-A03A_2016","2016-05-26","2016-05-23",1,"success","2016-05-23","L"
"1111","EMPAID_NCW-A03A_2016","2016-05-30","2016-05-26",2,"success","2016-05-23","I"
"1112","EMPAID_NCW-A03A_2016","2016-06-07","2016-05-30",3,"success","2016-05-23","N"
"1113","EMPAID_NCW-A03A_2016","2016-06-10","2016-06-07",4,"success","2016-05-23","N"
"1114","EMPAID_NCW-A03A_2016","2016-06-15","2016-06-10",5,"success","2016-05-23","N"
"1115","EMPAID_NCW-A03A_2016","2016-06-21","2016-06-15",6,"success","2016-05-23","N"
"1116","EMPAID_NCW-A03A_2016","2016-06-24","2016-06-21",7,"success","2016-05-23","N"
"1117","EMPAID_NCW-A03A_2016","2016-06-28","2016-06-24",8,"success","2016-05-23","N"
"1118","EMPAID_NCW-A03A_2016","2016-06-30","2016-06-28",9,"success","2016-05-23","N"
"1119","EMPAID_NCW-A03A_2016","2016-07-05","2016-06-30",10,"success","2016-05-23","F"
"1120","EMPAID_NCW-A03A_2017","2017-06-27","2017-06-23",1,"failure","2017-06-20","I"
"1121","EMPAID_NCW-A03A_2017","2017-06-30","2017-06-27",2,"failure","2017-06-20","I"
"1122","EMPAID_NCW-A03A_2017","2017-07-07","2017-06-30",3,"failure","2017-06-20","I"
"1123","EMPAID_NCW-A04A_2018","2018-06-08","2018-06-05",1,"failure","2018-06-02","I"
"1124","EMPAID_NCW-A04A_2018","2018-06-13","2018-06-08",2,"failure","2018-06-02","I"
"1125","EMPAID_NCW-A04A_2019","2019-06-13","2019-06-06",1,"success","2019-06-05","I"
"1126","EMPAID_NCW-A04A_2019","2019-06-21","2019-06-13",2,"success","2019-06-05","N"
"1127","EMPAID_NCW-A04A_2019","2019-06-27","2019-06-21",3,"success","2019-06-05","N"
"1128","EMPAID_NCW-A04A_2019","2019-07-03","2019-06-27",4,"success","2019-06-05","N"
"1129","EMPAID_NCW-A04A_2019","2019-07-09","2019-07-03",5,"success","2019-06-05","N"
"1130","EMPAID_NCW-A04A_2019","2019-07-11","2019-07-09",6,"success","2019-06-05","N"
"1131","EMPAID_NCW-A04A_2019","2019-07-15","2019-07-11",7,"success","2019-06-05","N"
"1132","EMPAID_NCW-A04A_2019","2019-07-16","2019-07-15",8,"success","2019-06-05","N"
"1133","EMPAID_NCW-A04A_2019","2019-07-17","2019-07-16",9,"success","2019-06-05","F"
"1134","EMPAID_NCW-A05A_2017","2017-06-16","2017-06-14",1,"success","2017-06-05","I"
"1135","EMPAID_NCW-A05A_2017","2017-06-19","2017-06-16",2,"success","2017-06-05","N"
"1136","EMPAID_NCW-A05A_2017","2017-06-26","2017-06-19",3,"success","2017-06-05","N"
"1137","EMPAID_NCW-A05A_2017","2017-06-30","2017-06-26",4,"success","2017-06-05","N"
"1138","EMPAID_NCW-A05A_2017","2017-07-06","2017-06-30",5,"success","2017-06-05","N"
"1139","EMPAID_NCW-A05A_2017","2017-07-10","2017-07-06",6,"success","2017-06-05","N"
"1140","EMPAID_NCW-A05A_2017","2017-07-18","2017-07-10",7,"success","2017-06-05","F"
"1141","EMPAID_NCW-A07A_2018","2018-07-05","2018-06-27",1,"success","2018-05-29","N"
"1142","EMPAID_NCW-A07A_2018","2018-07-12","2018-07-05",2,"success","2018-05-29","F"
"1143","EMPAID_NCW-A07A_2019","2019-06-21","2019-06-13",1,"success","2019-06-03","N"
"1144","EMPAID_NCW-A07A_2019","2019-06-27","2019-06-21",2,"success","2019-06-03","N"
"1145","EMPAID_NCW-A07A_2019","2019-07-03","2019-06-27",3,"success","2019-06-03","N"
"1146","EMPAID_NCW-A07A_2019","2019-07-08","2019-07-03",4,"success","2019-06-03","N"
"1147","EMPAID_NCW-A07A_2019","2019-07-11","2019-07-08",5,"success","2019-06-03","N"
"1148","EMPAID_NCW-A07A_2019","2019-07-15","2019-07-11",6,"success","2019-06-03","F"
"1149","EMPAID_NCW-B02A_2019","2019-06-24","2019-06-13",1,"success","2019-06-01","N"
"1150","EMPAID_NCW-B02A_2019","2019-06-28","2019-06-24",2,"success","2019-06-01","N"
"1151","EMPAID_NCW-B02A_2019","2019-07-03","2019-06-28",3,"success","2019-06-01","N"
"1152","EMPAID_NCW-B02A_2019","2019-07-09","2019-07-03",4,"success","2019-06-01","N"
"1153","EMPAID_NCW-B02A_2019","2019-07-11","2019-07-09",5,"success","2019-06-01","N"
"1154","EMPAID_NCW-B02A_2019","2019-07-15","2019-07-11",6,"success","2019-06-01","F"
"1155","EMPAID_NCW-B03A_2017","2017-06-26","2017-06-21",1,"success","2017-05-26","N"
"1156","EMPAID_NCW-B03A_2017","2017-06-30","2017-06-26",2,"success","2017-05-26","N"
"1157","EMPAID_NCW-B03A_2017","2017-07-03","2017-06-30",3,"success","2017-05-26","N"
"1158","EMPAID_NCW-B03A_2017","2017-07-06","2017-07-03",4,"success","2017-05-26","F"
"1159","EMPAID_NCW-B04A_2016","2016-06-27","2016-06-21",1,"success","2016-06-13","I"
"1160","EMPAID_NCW-B04A_2016","2016-07-05","2016-06-27",2,"success","2016-06-13","N"
"1161","EMPAID_NCW-B04A_2016","2016-07-13","2016-07-05",3,"success","2016-06-13","N"
"1162","EMPAID_NCW-B04A_2016","2016-07-18","2016-07-13",4,"success","2016-06-13","N"
"1163","EMPAID_NCW-B04A_2016","2016-07-20","2016-07-18",5,"success","2016-06-13","N"
"1164","EMPAID_NCW-B04A_2016","2016-07-25","2016-07-20",6,"success","2016-06-13","N"
"1165","EMPAID_NCW-B04A_2016","2016-07-27","2016-07-25",7,"success","2016-06-13","F"
"1166","EMPAID_NCW-B04A_2018","2018-06-25","2018-06-18",1,"success","2018-06-07","N"
"1167","EMPAID_NCW-B04A_2018","2018-07-05","2018-06-25",2,"success","2018-06-07","N"
"1168","EMPAID_NCW-B04A_2018","2018-07-09","2018-07-05",3,"success","2018-06-07","N"
"1169","EMPAID_NCW-B04A_2018","2018-07-12","2018-07-09",4,"success","2018-06-07","N"
"1170","EMPAID_NCW-B04A_2018","2018-07-16","2018-07-12",5,"success","2018-06-07","N"
"1171","EMPAID_NCW-B04A_2018","2018-07-18","2018-07-16",6,"success","2018-06-07","F"
"1172","EMPAID_NCW-D04A_2015","2015-05-31","2015-05-22",1,"success","2015-05-13","N"
"1173","EMPAID_NCW-D04A_2015","2015-06-03","2015-05-31",2,"success","2015-05-13","N"
"1174","EMPAID_NCW-D04A_2015","2015-06-09","2015-06-03",3,"success","2015-05-13","N"
"1175","EMPAID_NCW-D04A_2015","2015-06-14","2015-06-09",4,"success","2015-05-13","N"
"1176","EMPAID_NCW-D04A_2015","2015-06-24","2015-06-14",5,"success","2015-05-13","F"
"1177","EMPAID_NCW-D04A_2016","2016-06-27","2016-06-24",1,"success","2016-05-29","N"
"1178","EMPAID_NCW-D04A_2016","2016-07-05","2016-06-27",2,"success","2016-05-29","N"
"1179","EMPAID_NCW-D04A_2016","2016-07-12","2016-07-05",3,"success","2016-05-29","F"
"1180","EMPAID_NCW-D04A_2017","2017-06-08","2017-05-30",1,"success","2017-05-14","N"
"1181","EMPAID_NCW-D04A_2017","2017-06-13","2017-06-08",2,"success","2017-05-14","N"
"1182","EMPAID_NCW-D04A_2017","2017-06-16","2017-06-13",3,"success","2017-05-14","N"
"1183","EMPAID_NCW-D04A_2017","2017-06-19","2017-06-16",4,"success","2017-05-14","N"
"1184","EMPAID_NCW-D04A_2017","2017-06-21","2017-06-19",5,"success","2017-05-14","N"
"1185","EMPAID_NCW-D04A_2017","2017-06-27","2017-06-21",6,"success","2017-05-14","F"
"1186","EMPAID_NCW-D06A_2014","2014-07-03","2014-06-23",1,"success","2014-05-25","N"
"1187","EMPAID_NCW-D06A_2014","2014-07-07","2014-07-03",2,"success","2014-05-25","F"
"1188","EMPAID_NCW-D09A_2012","2012-07-05","2012-06-20",1,"success","2012-05-27","N"
"1189","EMPAID_NCW-D09A_2012","2012-07-10","2012-07-05",2,"success","2012-05-27","F"
"1190","EMPAID_NCW-D09A_2013","2013-07-30","2013-07-25",1,"success","2013-06-28","N"
"1191","EMPAID_NCW-D09A_2013","2013-08-01","2013-07-30",2,"success","2013-06-28","N"
"1192","EMPAID_NCW-D09A_2013","2013-08-05","2013-08-01",3,"success","2013-06-28","N"
"1193","EMPAID_NCW-D09A_2013","2013-08-08","2013-08-05",4,"success","2013-06-28","F"
"1194","EMPAID_NCW-D10A_2013","2013-06-07","2013-06-06",1,"failure","2013-05-26","I"
"1195","EMPAID_NCW-D10A_2013","2013-06-10","2013-06-07",2,"failure","2013-05-26","I"
"1196","EMPAID_NCW-D10A_2013","2013-06-13","2013-06-10",3,"failure","2013-05-26","N"
"1197","EMPAID_NCW-D10A_2013","2013-06-14","2013-06-13",4,"failure","2013-05-26","N"
"1198","EMPAID_NCW-D10A_2013","2013-06-18","2013-06-14",5,"failure","2013-05-26","N"
"1199","EMPAID_NCW-D10A_2016","2016-07-07","2016-06-30",1,"success","2016-06-08","N"
"1200","EMPAID_NCW-D10A_2016","2016-07-12","2016-07-07",2,"success","2016-06-08","N"
"1201","EMPAID_NCW-D10A_2016","2016-07-14","2016-07-12",3,"success","2016-06-08","N"
"1202","EMPAID_NCW-D10A_2016","2016-07-20","2016-07-14",4,"success","2016-06-08","F"
"1203","EMPAID_NCW-D10A_2017","2017-05-30","2017-05-22",1,"success","2017-05-11","N"
"1204","EMPAID_NCW-D10A_2017","2017-06-07","2017-05-30",2,"success","2017-05-11","N"
"1205","EMPAID_NCW-D10A_2017","2017-06-10","2017-06-07",3,"success","2017-05-11","N"
"1206","EMPAID_NCW-D10A_2017","2017-06-16","2017-06-10",4,"success","2017-05-11","N"
"1207","EMPAID_NCW-D10A_2017","2017-06-19","2017-06-16",5,"success","2017-05-11","N"
"1208","EMPAID_NCW-D10A_2017","2017-06-22","2017-06-19",6,"success","2017-05-11","F"
"1209","EMPAID_NCW-E03A_2017","2017-06-16","2017-06-13",1,"success","2017-06-03","I"
"1210","EMPAID_NCW-E03A_2017","2017-06-21","2017-06-16",2,"success","2017-06-03","N"
"1211","EMPAID_NCW-E03A_2017","2017-06-23","2017-06-21",3,"success","2017-06-03","N"
"1212","EMPAID_NCW-E03A_2017","2017-06-26","2017-06-23",4,"success","2017-06-03","N"
"1213","EMPAID_NCW-E03A_2017","2017-06-30","2017-06-26",5,"success","2017-06-03","N"
"1214","EMPAID_NCW-E03A_2017","2017-07-06","2017-06-30",6,"success","2017-06-03","N"
"1215","EMPAID_NCW-E03A_2017","2017-07-10","2017-07-06",7,"success","2017-06-03","N"
"1216","EMPAID_NCW-E03A_2017","2017-07-12","2017-07-10",8,"success","2017-06-03","N"
"1217","EMPAID_NCW-E03A_2017","2017-07-17","2017-07-12",9,"success","2017-06-03","F"
"1218","EMPAID_NCW-E03A_2017","2017-07-18","2017-07-17",10,"success","2017-06-03","F"
"1219","EMPAID_NCW-G02A_2019","2019-07-03","2019-06-18",1,"success","2019-05-22","F"
"1220","EMPAID_NDL03A_2013","2013-06-06","2013-06-04",1,"success","2013-06-03","L"
"1221","EMPAID_NDL03A_2013","2013-06-11","2013-06-06",2,"success","2013-06-03","I"
"1222","EMPAID_NDL03A_2013","2013-06-14","2013-06-11",3,"success","2013-06-03","I"
"1223","EMPAID_NDL03A_2013","2013-06-17","2013-06-14",4,"success","2013-06-03","N"
"1224","EMPAID_NDL03A_2013","2013-06-21","2013-06-17",5,"success","2013-06-03","N"
"1225","EMPAID_NDL03A_2013","2013-06-25","2013-06-21",6,"success","2013-06-03","N"
"1226","EMPAID_NDL03A_2013","2013-06-27","2013-06-25",7,"success","2013-06-03","N"
"1227","EMPAID_NDL03A_2013","2013-07-04","2013-06-27",8,"success","2013-06-03","N"
"1228","EMPAID_NDL03A_2013","2013-07-08","2013-07-04",9,"success","2013-06-03","N"
"1229","EMPAID_NDL03A_2013","2013-07-11","2013-07-08",10,"success","2013-06-03","N"
"1230","EMPAID_NDL03A_2013","2013-07-15","2013-07-11",11,"success","2013-06-03","F"
"1231","EMPAID_NDL03A_2014","2014-06-05","2014-05-30",1,"failure","2014-05-28","I"
"1232","EMPAID_NDL03A_2014","2014-06-11","2014-06-05",2,"failure","2014-05-28","N"
"1233","EMPAID_NDL03A_2014","2014-06-13","2014-06-11",3,"failure","2014-05-28","N"
"1234","EMPAID_NDL03A_2014","2014-06-23","2014-06-13",4,"failure","2014-05-28","N"
"1235","EMPAID_NDL03A_2014","2014-06-25","2014-06-23",5,"failure","2014-05-28","N"
"1236","EMPAID_NDL04A_2018","2018-06-26","2018-06-22",1,"success","2018-05-29","N"
"1237","EMPAID_NDL04A_2018","2018-07-03","2018-06-26",2,"success","2018-05-29","N"
"1238","EMPAID_NDL04A_2018","2018-07-05","2018-07-03",3,"success","2018-05-29","N"
"1239","EMPAID_NDL04A_2018","2018-07-09","2018-07-05",4,"success","2018-05-29","F"
"1240","EMPAID_NDL08A_2014","2014-06-25","2014-06-19",1,"success","2014-05-31","N"
"1241","EMPAID_NDL08A_2014","2014-07-01","2014-06-25",2,"success","2014-05-31","N"
"1242","EMPAID_NDL08A_2014","2014-07-08","2014-07-01",3,"success","2014-05-31","N"
"1243","EMPAID_NDL08A_2014","2014-07-15","2014-07-08",4,"success","2014-05-31","F"
"1244","EMPAID_NDL08A_2015","2015-06-09","2015-06-04",1,"success","2015-05-24","N"
"1245","EMPAID_NDL08A_2015","2015-06-11","2015-06-09",2,"success","2015-05-24","N"
"1246","EMPAID_NDL08A_2015","2015-06-16","2015-06-11",3,"success","2015-05-24","N"
"1247","EMPAID_NDL08A_2015","2015-06-23","2015-06-16",4,"success","2015-05-24","N"
"1248","EMPAID_NDL08A_2015","2015-06-29","2015-06-23",5,"success","2015-05-24","N"
"1249","EMPAID_NDL08A_2015","2015-07-02","2015-06-29",6,"success","2015-05-24","N"
"1250","EMPAID_NDL08A_2015","2015-07-06","2015-07-02",7,"success","2015-05-24","F"
"1251","EMPAID_NDL08A_2017","2017-07-05","2017-06-30",1,"success","2017-05-29","N"
"1252","EMPAID_NDL08A_2017","2017-07-07","2017-07-05",2,"success","2017-05-29","N"
"1253","EMPAID_NDL08A_2017","2017-07-10","2017-07-07",3,"success","2017-05-29","F"
"1254","EMPAID_NDL10A_2018","2018-06-11","2018-06-07",1,"failure","2018-06-04","I"
"1255","EMPAID_NDL10A_2018","2018-06-12","2018-06-11",2,"failure","2018-06-04","I"
"1256","EMPAID_NDL10A_2018","2018-06-20","2018-06-12",3,"failure","2018-06-04","N"
"1257","EMPAID_NDL10A_2018","2018-06-27","2018-06-20",4,"failure","2018-06-04","N"
"1258","EMPAID_NDL10A_2018","2018-07-03","2018-06-27",5,"failure","2018-06-04","N"
"1259","EMPAID_NEFW01A_2018","2018-06-05","2018-05-30",1,"success","2018-05-27","I"
"1260","EMPAID_NEFW01A_2018","2018-06-08","2018-06-05",2,"success","2018-05-27","I"
"1261","EMPAID_NEFW01A_2018","2018-06-13","2018-06-08",3,"success","2018-05-27","N"
"1262","EMPAID_NEFW01A_2018","2018-06-19","2018-06-13",4,"success","2018-05-27","N"
"1263","EMPAID_NEFW01A_2018","2018-06-25","2018-06-19",5,"success","2018-05-27","N"
"1264","EMPAID_NEFW01A_2018","2018-07-02","2018-06-25",6,"success","2018-05-27","N"
"1265","EMPAID_NEFW01A_2018","2018-07-05","2018-07-02",7,"success","2018-05-27","N"
"1266","EMPAID_NEFW01A_2018","2018-07-09","2018-07-05",8,"success","2018-05-27","F"
"1267","EMPAID_NLC-R09A_2014","2014-06-19","2014-06-11",1,"success","2014-06-06","I"
"1268","EMPAID_NLC-R09A_2014","2014-06-23","2014-06-19",2,"success","2014-06-06","N"
"1269","EMPAID_NLC-R09A_2014","2014-06-25","2014-06-23",3,"success","2014-06-06","N"
"1270","EMPAID_NLC-R09A_2014","2014-07-06","2014-06-25",4,"success","2014-06-06","N"
"1271","EMPAID_NLC-R09A_2014","2014-07-08","2014-07-06",5,"success","2014-06-06","N"
"1272","EMPAID_NLC-R09A_2014","2014-07-10","2014-07-08",6,"success","2014-06-06","N"
"1273","EMPAID_NLC-R09A_2014","2014-07-15","2014-07-10",7,"success","2014-06-06","N"
"1274","EMPAID_NLC-R09A_2014","2014-07-21","2014-07-15",8,"success","2014-06-06","F"
"1275","EMPAID_NLC-R10A_2012","2012-06-02","2012-05-29",1,"success","2012-05-26","I"
"1276","EMPAID_NLC-R10A_2012","2012-06-06","2012-06-02",2,"success","2012-05-26","I"
"1277","EMPAID_NLC-R10A_2012","2012-06-12","2012-06-06",3,"success","2012-05-26","N"
"1278","EMPAID_NLC-R10A_2012","2012-06-15","2012-06-12",4,"success","2012-05-26","N"
"1279","EMPAID_NLC-R10A_2012","2012-06-18","2012-06-15",5,"success","2012-05-26","N"
"1280","EMPAID_NLC-R10A_2012","2012-06-21","2012-06-18",6,"success","2012-05-26","N"
"1281","EMPAID_NLC-R10A_2012","2012-06-26","2012-06-21",7,"success","2012-05-26","N"
"1282","EMPAID_NLC-R10A_2012","2012-06-27","2012-06-26",8,"success","2012-05-26","N"
"1283","EMPAID_NLC-R10A_2012","2012-06-28","2012-06-27",9,"success","2012-05-26","N"
"1284","EMPAID_NLC-R10A_2012","2012-07-03","2012-06-28",10,"success","2012-05-26","N"
"1285","EMPAID_NLC-R10A_2012","2012-07-05","2012-07-03",11,"success","2012-05-26","N"
"1286","EMPAID_NLC-R10A_2012","2012-07-08","2012-07-05",12,"success","2012-05-26","F"
"1287","EMPAID_NLC03A_2017","2017-06-16","2017-06-06",1,"failure","2017-06-02","I"
"1288","EMPAID_NLC03A_2017","2017-06-20","2017-06-16",2,"failure","2017-06-02","I"
"1289","EMPAID_NLC03A_2017","2017-06-23","2017-06-20",3,"failure","2017-06-02","I"
"1290","EMPAID_NLC04A_2013","2013-06-11","2013-06-06",1,"success","2013-06-04","I"
"1291","EMPAID_NLC04A_2013","2013-06-14","2013-06-11",2,"success","2013-06-04","I"
"1292","EMPAID_NLC04A_2013","2013-06-18","2013-06-14",3,"success","2013-06-04","N"
"1293","EMPAID_NLC04A_2013","2013-06-21","2013-06-18",4,"success","2013-06-04","N"
"1294","EMPAID_NLC04A_2013","2013-06-25","2013-06-21",5,"success","2013-06-04","N"
"1295","EMPAID_NLC04A_2013","2013-06-27","2013-06-25",6,"success","2013-06-04","N"
"1296","EMPAID_NLC04A_2013","2013-07-02","2013-06-27",7,"success","2013-06-04","N"
"1297","EMPAID_NLC04A_2013","2013-07-04","2013-07-02",8,"success","2013-06-04","N"
"1298","EMPAID_NLC04A_2013","2013-07-08","2013-07-04",9,"success","2013-06-04","N"
"1299","EMPAID_NLC04A_2013","2013-07-10","2013-07-08",10,"success","2013-06-04","N"
"1300","EMPAID_NLC04A_2013","2013-07-11","2013-07-10",11,"success","2013-06-04","N"
"1301","EMPAID_NLC04A_2013","2013-07-15","2013-07-11",12,"success","2013-06-04","F"
"1302","EMPAID_NLC05A_2015","2015-07-02","2015-06-30",1,"success","2015-05-30","N"
"1303","EMPAID_NLC05A_2015","2015-07-06","2015-07-02",2,"success","2015-05-30","N"
"1304","EMPAID_NLC05A_2015","2015-07-13","2015-07-06",3,"success","2015-05-30","F"
"1305","EMPAID_NLC05A_2016","2016-06-21","2016-06-17",1,"failure","2016-06-13","I"
"1306","EMPAID_NPM09A_2013","2013-06-14","2013-06-11",1,"success","2013-06-08","I"
"1307","EMPAID_NPM09A_2013","2013-06-18","2013-06-14",2,"success","2013-06-08","I"
"1308","EMPAID_NPM09A_2013","2013-06-25","2013-06-18",3,"success","2013-06-08","N"
"1309","EMPAID_NPM09A_2013","2013-07-01","2013-06-25",4,"success","2013-06-08","N"
"1310","EMPAID_NPM09A_2013","2013-07-04","2013-07-01",5,"success","2013-06-08","N"
"1311","EMPAID_NPM09A_2013","2013-07-08","2013-07-04",6,"success","2013-06-08","N"
"1312","EMPAID_NPM09A_2013","2013-07-11","2013-07-08",7,"success","2013-06-08","N"
"1313","EMPAID_NPM09A_2013","2013-07-15","2013-07-11",8,"success","2013-06-08","N"
"1314","EMPAID_NPM09A_2013","2013-07-16","2013-07-15",9,"success","2013-06-08","N"
"1315","EMPAID_NPM09A_2013","2013-07-18","2013-07-16",10,"success","2013-06-08","F"
"1316","EMPAID_NPM09A_2014","2014-06-16","2014-06-02",1,"failure","2014-05-29","N"
"1317","EMPAID_NSF02A_2015","2015-05-31","2015-05-28",1,"success","2015-05-19","I"
"1318","EMPAID_NSF02A_2015","2015-06-03","2015-05-31",2,"success","2015-05-19","I"
"1319","EMPAID_NSF02A_2015","2015-06-12","2015-06-03",3,"success","2015-05-19","N"
"1320","EMPAID_NSF02A_2015","2015-06-15","2015-06-12",4,"success","2015-05-19","N"
"1321","EMPAID_NSF02A_2015","2015-06-24","2015-06-15",5,"success","2015-05-19","N"
"1322","EMPAID_NSF02A_2015","2015-06-29","2015-06-24",6,"success","2015-05-19","N"
"1323","EMPAID_NSF02A_2015","2015-06-30","2015-06-29",7,"success","2015-05-19","N"
"1324","EMPAID_NSF02A_2016","2016-05-30","2016-05-25",1,"success","2016-05-18","I"
"1325","EMPAID_NSF02A_2016","2016-06-07","2016-05-30",2,"success","2016-05-18","N"
"1326","EMPAID_NSF02A_2016","2016-06-09","2016-06-07",3,"success","2016-05-18","N"
"1327","EMPAID_NSF02A_2016","2016-06-15","2016-06-09",4,"success","2016-05-18","N"
"1328","EMPAID_NSF02A_2016","2016-06-21","2016-06-15",5,"success","2016-05-18","N"
"1329","EMPAID_NSF02A_2016","2016-06-24","2016-06-21",6,"success","2016-05-18","N"
"1330","EMPAID_NSF02A_2016","2016-06-27","2016-06-24",7,"success","2016-05-18","N"
"1331","EMPAID_NSF02A_2016","2016-06-30","2016-06-27",8,"success","2016-05-18","F"
"1332","EMPAID_NSF04A_2012","2012-06-22","2012-06-19",1,"success","2012-05-30","N"
"1333","EMPAID_NSF04A_2012","2012-06-25","2012-06-22",2,"success","2012-05-30","N"
"1334","EMPAID_NSF04A_2012","2012-07-02","2012-06-25",3,"success","2012-05-30","N"
"1335","EMPAID_NSF04A_2012","2012-07-05","2012-07-02",4,"success","2012-05-30","N"
"1336","EMPAID_NSF04A_2012","2012-07-09","2012-07-05",5,"success","2012-05-30","N"
"1337","EMPAID_NSF04A_2012","2012-07-10","2012-07-09",6,"success","2012-05-30","F"
"1338","EMPAID_NSF05A_2016","2016-06-10","2016-06-07",1,"success","2016-06-06","I"
"1339","EMPAID_NSF05A_2016","2016-06-21","2016-06-10",2,"success","2016-06-06","I"
"1340","EMPAID_NSF05A_2016","2016-06-24","2016-06-21",3,"success","2016-06-06","N"
"1341","EMPAID_NSF05A_2016","2016-06-28","2016-06-24",4,"success","2016-06-06","N"
"1342","EMPAID_NSF05A_2016","2016-06-30","2016-06-28",5,"success","2016-06-06","N"
"1343","EMPAID_NSF05A_2016","2016-07-05","2016-06-30",6,"success","2016-06-06","N"
"1344","EMPAID_NSF05A_2016","2016-07-11","2016-07-05",7,"success","2016-06-06","N"
"1345","EMPAID_NSF05A_2016","2016-07-14","2016-07-11",8,"success","2016-06-06","N"
"1346","EMPAID_NSF05A_2016","2016-07-18","2016-07-14",9,"success","2016-06-06","F"
"1347","EMPAID_NSF07A_2014","2014-06-12","2014-06-10",1,"success","2014-05-27","N"
"1348","EMPAID_NSF07A_2014","2014-06-16","2014-06-12",2,"success","2014-05-27","N"
"1349","EMPAID_NSF07A_2014","2014-06-27","2014-06-16",3,"success","2014-05-27","N"
"1350","EMPAID_NSF07A_2014","2014-07-03","2014-06-27",4,"success","2014-05-27","N"
"1351","EMPAID_NSF07A_2014","2014-07-07","2014-07-03",5,"success","2014-05-27","N"
"1352","EMPAID_NSF07A_2014","2014-07-09","2014-07-07",6,"success","2014-05-27","F"
"1353","EMPAID_NSF07A_2015","2015-05-31","2015-05-28",1,"success","2015-05-19","I"
"1354","EMPAID_NSF07A_2015","2015-06-03","2015-05-31",2,"success","2015-05-19","I"
"1355","EMPAID_NSF07A_2015","2015-06-12","2015-06-03",3,"success","2015-05-19","N"
"1356","EMPAID_NSF07A_2015","2015-06-24","2015-06-12",4,"success","2015-05-19","N"
"1357","EMPAID_NSF07A_2015","2015-06-29","2015-06-24",5,"success","2015-05-19","F"
"1358","EMPAID_NSF07A_2016","2016-05-30","2016-05-25",1,"success","2016-05-21","I"
"1359","EMPAID_NSF07A_2016","2016-06-07","2016-05-30",2,"success","2016-05-21","N"
"1360","EMPAID_NSF07A_2016","2016-06-09","2016-06-07",3,"success","2016-05-21","N"
"1361","EMPAID_NSF07A_2016","2016-06-15","2016-06-09",4,"success","2016-05-21","N"
"1362","EMPAID_NSF07A_2016","2016-06-21","2016-06-15",5,"success","2016-05-21","N"
"1363","EMPAID_NSF07A_2016","2016-06-24","2016-06-21",6,"success","2016-05-21","N"
"1364","EMPAID_NSF07A_2016","2016-06-27","2016-06-24",7,"success","2016-05-21","N"
"1365","EMPAID_NSF07A_2016","2016-06-30","2016-06-27",8,"success","2016-05-21","N"
"1366","EMPAID_NSF07A_2016","2016-07-05","2016-06-30",9,"success","2016-05-21","F"
"1367","EMPAID_NSF08A_2013","2013-06-20","2013-06-13",1,"success","2013-06-12","I"
"1368","EMPAID_NSF08A_2013","2013-06-23","2013-06-20",2,"success","2013-06-12","I"
"1369","EMPAID_NSF08A_2013","2013-06-27","2013-06-23",3,"success","2013-06-12","N"
"1370","EMPAID_NSF08A_2013","2013-07-02","2013-06-27",4,"success","2013-06-12","N"
"1371","EMPAID_NSF08A_2013","2013-07-04","2013-07-02",5,"success","2013-06-12","N"
"1372","EMPAID_NSF08A_2013","2013-07-08","2013-07-04",6,"success","2013-06-12","N"
"1373","EMPAID_NSF08A_2013","2013-07-11","2013-07-08",7,"success","2013-06-12","N"
"1374","EMPAID_NSF08A_2013","2013-07-15","2013-07-11",8,"success","2013-06-12","N"
"1375","EMPAID_NSF08A_2013","2013-07-17","2013-07-15",9,"success","2013-06-12","N"
"1376","EMPAID_NSF08A_2013","2013-07-22","2013-07-17",10,"success","2013-06-12","N"
"1377","EMPAID_NSF08A_2013","2013-07-25","2013-07-22",11,"success","2013-06-12","F"
"1378","EMPAID_NSF08A_2017","2017-06-05","2017-05-30",1,"failure","2017-05-26","I"
