"","Card_number","Site_transect","Site","Transect","Side","Year_tagged","Observer","Depth_ft","Shore_dist_m","Distance_m","Max_Diam_1_cm","X_coordinates_m","Y_coordinates_m","Visit_ID","Visit_Date","Stipe_num","Presence","Visit_interval","prev_Stipes","Month","Year","prev_Visit_Date","sst_mean","wave_h_mean_cm","wave_p_mean","Substrate_Code","max_slope"
"113",1458,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",26.9735,536.57,141,100,244296.2645,3811120.026,"R0","2015-08-12",45,1,0,NA,8,2015,NA,NA,NA,NA,"SS",0
"114",1458,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",26.9735,536.57,141,100,244296.2645,3811120.026,"R1","2015-12-17",NA,0,1,45,12,2015,"2015-08-12",20.0325984251969,62.4094488188976,2.20683068977823,"SS",0
"115",1459,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",28.9735,569.57,108,20,244287.6717,3811088.164,"R0","2015-08-12",11,1,0,NA,8,2015,NA,NA,NA,NA,"SS",0
"116",1459,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",28.9735,569.57,108,20,244287.6717,3811088.164,"R1","2015-12-17",NA,0,1,11,12,2015,"2015-08-12",20.0325984251969,62.4094488188976,2.20683068977823,"SS",0
"117",1460,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",28.9735,554.57,123,50,244291.5775,3811102.647,"R0","2015-08-12",26,1,0,NA,8,2015,NA,NA,NA,NA,"SS",0
"118",1460,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",28.9735,554.57,123,50,244291.5775,3811102.647,"R1","2015-12-17",9,1,1,26,12,2015,"2015-08-12",20.0325984251969,62.4094488188976,2.20683068977823,"SS",0
"119",1460,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",28.9735,554.57,123,50,244291.5775,3811102.647,"R2","2016-04-01",NA,0,2,9,4,2016,"2015-12-17",15.0766981132075,84.8584905660377,5.1025400668108,"SS",0
"120",1494,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",29.0903,456.57,221,100,244317.0954,3811197.266,"R0","2015-08-19",15,1,0,NA,8,2015,NA,NA,NA,NA,"S",0
"121",1494,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",29.0903,456.57,221,100,244317.0954,3811197.266,"R1","2015-12-17",NA,0,1,15,12,2015,"2015-08-19",20.05,62.55,2.26929596417633,"S",0
"122",1495,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",29.0903,458.57,219,100,244316.5746,3811195.335,"R0","2015-08-19",14,1,0,NA,8,2015,NA,NA,NA,NA,"S",0
"123",1495,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",29.0903,458.57,219,100,244316.5746,3811195.335,"R1","2015-12-17",NA,0,1,14,12,2015,"2015-08-19",20.05,62.55,2.26929596417633,"S",0
"124",1585,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",29.0903,457.57,220,80,244316.835,3811196.301,"R0","2015-08-19",7,1,0,NA,8,2015,NA,NA,NA,NA,"S",0
"125",1585,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",29.0903,457.57,220,80,244316.835,3811196.301,"R1","2015-12-17",NA,0,1,7,12,2015,"2015-08-19",20.05,62.55,2.26929596417633,"S",0
"126",1682,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",29.0903,456.57,221,25,244317.0954,3811197.266,"R0","2015-08-19",8,1,0,NA,8,2015,NA,NA,NA,NA,"S",0
"127",1682,"Hope Ranch_1","Hope Ranch",1,"West",1,"Brandon Doheny",29.0903,456.57,221,25,244317.0954,3811197.266,"R1","2015-12-17",NA,0,1,8,12,2015,"2015-08-19",20.05,62.55,2.26929596417633,"S",0
"128",1929,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",26.757,554.57,123,20,244291.5775,3811102.647,"R0","2016-08-29",4,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"129",1929,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",26.757,554.57,123,20,244291.5775,3811102.647,"R5","2016-12-02",NA,0,1,4,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"SS",0
"130",2118,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",27.068,541.57,136,15,244294.9626,3811115.199,"R0","2016-08-29",2,1,0,NA,8,2016,NA,NA,NA,NA,"SS",1
"131",2118,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",27.068,541.57,136,15,244294.9626,3811115.199,"R5","2016-12-02",2,1,1,2,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"SS",1
"132",2118,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",27.068,541.57,136,15,244294.9626,3811115.199,"R6","2017-03-10",NA,0,2,2,3,2017,"2016-12-02",14.120306122449,54.4081632653061,2.29407121835632,"SS",1
"133",2123,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",26.068,496.57,181,15,244306.6799,3811158.646,"R0","2016-08-29",3,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"134",2123,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",26.068,496.57,181,15,244306.6799,3811158.646,"R5","2016-12-02",NA,0,1,3,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"S",0
"135",2541,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",34.0903,536.57,141,20,244296.2645,3811120.026,"R0","2016-08-29",4,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"136",2541,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",34.0903,536.57,141,20,244296.2645,3811120.026,"R5","2016-12-02",NA,0,1,4,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"SS",0
"137",2543,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",30.2537,532.57,145,30,244297.306,3811123.888,"R0","2016-08-29",5,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"138",2543,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",30.2537,532.57,145,30,244297.306,3811123.888,"R5","2016-12-02",NA,0,1,5,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"SS",0
"139",2551,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",34.2537,663.57,14,10,244263.1954,3810997.407,"R0","2016-08-29",2,1,0,NA,8,2016,NA,NA,NA,NA,"SS",1
"140",2551,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",34.2537,663.57,14,10,244263.1954,3810997.407,"R5","2016-12-02",NA,0,1,2,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"SS",1
"141",2552,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",31.2465,652.57,25,20,244266.0597,3811008.028,"R0","2016-08-29",3,1,0,NA,8,2016,NA,NA,NA,NA,"S",1
"142",2552,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",31.2465,652.57,25,20,244266.0597,3811008.028,"R5","2016-12-02",NA,0,1,3,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"S",1
"143",2553,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",31.2465,612.57,65,30,244276.4751,3811046.648,"R0","2016-08-29",2,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"144",2553,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",31.2465,612.57,65,30,244276.4751,3811046.648,"R5","2016-12-02",2,1,1,2,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"S",0
"145",2553,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",31.2465,612.57,65,30,244276.4751,3811046.648,"R6","2017-03-10",NA,0,2,2,3,2017,"2016-12-02",14.120306122449,54.4081632653061,2.29407121835632,"S",0
"146",2555,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",33.068,611.57,66,20,244276.7355,3811047.613,"R0","2016-08-29",4,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"147",2555,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",33.068,611.57,66,20,244276.7355,3811047.613,"R5","2016-12-02",5,1,1,4,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"S",0
"148",2555,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",33.068,611.57,66,20,244276.7355,3811047.613,"R6","2017-03-10",NA,0,2,5,3,2017,"2016-12-02",14.120306122449,54.4081632653061,2.29407121835632,"S",0
"149",2556,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",31.068,610.57,67,30,244276.9959,3811048.579,"R0","2016-08-29",2,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"150",2556,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",31.068,610.57,67,30,244276.9959,3811048.579,"R5","2016-12-02",1,1,1,2,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"S",0
"151",2556,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",31.068,610.57,67,30,244276.9959,3811048.579,"R6","2017-03-10",NA,0,2,1,3,2017,"2016-12-02",14.120306122449,54.4081632653061,2.29407121835632,"S",0
"152",2557,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",20.6317,589.57,88,20,244282.464,3811068.854,"R0","2016-08-29",2,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"153",2557,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",20.6317,589.57,88,20,244282.464,3811068.854,"R5","2016-12-02",7,1,1,2,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"SS",0
"154",2557,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",20.6317,589.57,88,20,244282.464,3811068.854,"R6","2017-03-10",NA,0,2,7,3,2017,"2016-12-02",14.120306122449,54.4081632653061,2.29407121835632,"SS",0
"155",2558,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",31.068,580.57,97,40,244284.8075,3811077.544,"R0","2016-08-29",45,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"156",2558,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",31.068,580.57,97,40,244284.8075,3811077.544,"R5","2016-12-02",NA,0,1,45,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"SS",0
"157",2559,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",30.068,572.57,105,20,244286.8906,3811085.268,"R0","2016-08-29",8,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"158",2559,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",30.068,572.57,105,20,244286.8906,3811085.268,"R5","2016-12-02",NA,0,1,8,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"SS",0
"159",2560,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",30.068,567.57,110,15,244288.1925,3811090.095,"R0","2016-08-29",2,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"160",2560,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",30.068,567.57,110,15,244288.1925,3811090.095,"R5","2016-12-02",NA,0,1,2,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"B",0
"161",2610,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",24.6015,554.57,123,75,244291.5775,3811102.647,"R0","2016-08-29",34,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"162",2610,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",24.6015,554.57,123,75,244291.5775,3811102.647,"R6","2017-03-10",42,1,1,34,3,2017,"2016-08-29",15.8791191709845,55.9689119170984,2.08607778763949,"SS",0
"163",2610,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",24.6015,554.57,123,75,244291.5775,3811102.647,"R7","2017-06-21",55,1,2,42,6,2017,"2017-03-10",14.2738834951456,56.252427184466,1.87806225249881,"SS",0
"164",2610,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",24.6015,554.57,123,75,244291.5775,3811102.647,"R10","2018-06-04",70,1,3,55,6,2018,"2017-06-21",16.2869252873563,45.8879310344828,1.18760144707947,"SS",0
"165",2687,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",33.5516,577.57,100,65,244285.5886,3811080.44,"R0","2016-08-29",7,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"166",2687,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",33.5516,577.57,100,65,244285.5886,3811080.44,"R5","2016-12-02",50,1,1,7,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"SS",0
"167",2687,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",33.5516,577.57,100,65,244285.5886,3811080.44,"R6","2017-03-10",37,1,2,50,3,2017,"2016-12-02",14.120306122449,54.4081632653061,2.29407121835632,"SS",0
"168",2687,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",33.5516,577.57,100,65,244285.5886,3811080.44,"R7","2017-06-21",NA,0,3,37,6,2017,"2017-03-10",14.2738834951456,56.252427184466,1.87806225249881,"SS",0
"169",2690,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",29.068,612.57,65,40,244276.4751,3811046.648,"R0","2016-08-29",3,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"170",2690,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",29.068,612.57,65,40,244276.4751,3811046.648,"R5","2016-12-02",30,1,1,3,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"S",0
"171",2690,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",29.068,612.57,65,40,244276.4751,3811046.648,"R6","2017-03-10",NA,0,2,30,3,2017,"2016-12-02",14.120306122449,54.4081632653061,2.29407121835632,"S",0
"172",2698,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",31.068,601.57,76,50,244279.3394,3811057.268,"R0","2016-08-29",9,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"173",2698,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",31.068,601.57,76,50,244279.3394,3811057.268,"R5","2016-12-02",32,1,1,9,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"S",0
"174",2698,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",31.068,601.57,76,50,244279.3394,3811057.268,"R6","2017-03-10",NA,0,2,32,3,2017,"2016-12-02",14.120306122449,54.4081632653061,2.29407121835632,"S",0
"175",2752,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",32.068,674.57,3,65,244260.3312,3810986.787,"R0","2016-08-29",14,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"176",2752,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",32.068,674.57,3,65,244260.3312,3810986.787,"R5","2016-12-02",26,1,1,14,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"S",0
"177",2752,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",32.068,674.57,3,65,244260.3312,3810986.787,"R9","2018-01-30",NA,0,2,26,1,2018,"2016-12-02",16.0372877358491,49.5353773584906,1.58524349153271,"S",0
"178",2834,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",25.6317,543.57,134,20,244294.4418,3811113.268,"R0","2016-08-29",4,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"179",2834,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",25.6317,543.57,134,20,244294.4418,3811113.268,"R6","2017-03-10",0,1,1,4,3,2017,"2016-08-29",15.8791191709845,55.9689119170984,2.08607778763949,"SS",0
"180",2834,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",25.6317,543.57,134,20,244294.4418,3811113.268,"R7","2017-06-21",NA,0,2,0,6,2017,"2017-03-10",14.2738834951456,56.252427184466,1.87806225249881,"SS",0
"181",2840,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",21.7458,490.57,187,35,244308.2423,3811164.439,"R0","2016-08-29",9,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"182",2840,"Hope Ranch_1","Hope Ranch",1,"East",2,"Sarah Sampson",21.7458,490.57,187,35,244308.2423,3811164.439,"R5","2016-12-02",NA,0,1,9,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"S",0
"183",2994,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",25.068,479.57,198,15,244311.1065,3811175.06,"R0","2016-08-29",14,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"184",2994,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",25.068,479.57,198,15,244311.1065,3811175.06,"R5","2016-12-02",NA,0,1,14,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"S",0
"185",2996,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",27.068,551.57,126,30,244292.3587,3811105.544,"R0","2016-08-29",4,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"186",2996,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",27.068,551.57,126,30,244292.3587,3811105.544,"R5","2016-12-02",9,1,1,4,12,2016,"2016-08-29",17.6934736842105,57.5789473684211,1.87151614332108,"SS",0
"187",2996,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",27.068,551.57,126,30,244292.3587,3811105.544,"R8","2017-10-04",55,1,2,9,10,2017,"2016-12-02",15.8313725490196,51.0947712418301,1.64979131190229,"SS",0
"188",2996,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",27.068,551.57,126,30,244292.3587,3811105.544,"R9","2018-01-30",28,1,3,55,1,2018,"2017-10-04",16.5712711864407,45.4915254237288,1.41785677091329,"SS",0
"189",2996,"Hope Ranch_1","Hope Ranch",1,"West",2,"Rose Dodgen",27.068,551.57,126,30,244292.3587,3811105.544,"R10","2018-06-04",135,1,4,28,6,2018,"2018-01-30",13.77632,48.736,1.27521163664067,"SS",0
"190",2197,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",32.0109,605.57,72,30,244278.2978,3811053.406,"R0","2017-10-04",6,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"191",2197,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",32.0109,605.57,72,30,244278.2978,3811053.406,"R9","2018-01-30",16,1,1,6,1,2018,"2017-10-04",16.5712711864407,45.4915254237288,1.41785677091329,"SS",0
"192",2197,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",32.0109,605.57,72,30,244278.2978,3811053.406,"R10","2018-06-04",NA,0,2,16,6,2018,"2018-01-30",13.77632,48.736,1.27521163664067,"SS",0
"193",2436,"Hope Ranch_1","Hope Ranch",1,"East",3,"Jessica Madden",30.1448,549.57,128,40,244292.8795,3811107.475,"R0","2017-10-04",4,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"194",2436,"Hope Ranch_1","Hope Ranch",1,"East",3,"Jessica Madden",30.1448,549.57,128,40,244292.8795,3811107.475,"R10","2018-06-04",50,1,1,4,6,2018,"2017-10-04",15.1335390946502,47.1604938271605,1.34447964422984,"SS",0
"195",2453,"Hope Ranch_1","Hope Ranch",1,"East",3,"Jessica Madden",21.404,668.57,9,80,244261.8935,3810992.58,"R0","2017-10-04",48,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"196",2453,"Hope Ranch_1","Hope Ranch",1,"East",3,"Jessica Madden",21.404,668.57,9,80,244261.8935,3810992.58,"R10","2018-06-04",100,1,1,48,6,2018,"2017-10-04",15.1335390946502,47.1604938271605,1.34447964422984,"SS",0
"197",2455,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",18.82,583.57,94,30,244284.0263,3811074.647,"R0","2017-10-04",6,1,0,NA,10,2017,NA,NA,NA,NA,"S",0
"198",2455,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",18.82,583.57,94,30,244284.0263,3811074.647,"R9","2018-01-30",NA,0,1,6,1,2018,"2017-10-04",16.5712711864407,45.4915254237288,1.41785677091329,"S",0
"199",2459,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",26.6015,566.57,111,80,244288.4529,3811091.061,"R0","2017-10-04",80,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"200",2459,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",26.6015,566.57,111,80,244288.4529,3811091.061,"R9","2018-01-30",34,1,1,80,1,2018,"2017-10-04",16.5712711864407,45.4915254237288,1.41785677091329,"SS",0
"201",2459,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",26.6015,566.57,111,80,244288.4529,3811091.061,"R10","2018-06-04",140,1,2,34,6,2018,"2018-01-30",13.77632,48.736,1.27521163664067,"SS",0
"202",2460,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",27.131,551.57,126,40,244292.3587,3811105.544,"R0","2017-10-04",16,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"203",2460,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",27.131,551.57,126,40,244292.3587,3811105.544,"R9","2018-01-30",30,1,1,16,1,2018,"2017-10-04",16.5712711864407,45.4915254237288,1.41785677091329,"SS",0
"204",2460,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",27.131,551.57,126,40,244292.3587,3811105.544,"R10","2018-06-04",47,1,2,30,6,2018,"2018-01-30",13.77632,48.736,1.27521163664067,"SS",0
"205",2493,"Hope Ranch_1","Hope Ranch",1,"East",3,"Jessica Madden",44.7294,572.57,105,90,244286.8906,3811085.268,"R0","2017-10-04",110,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"206",2493,"Hope Ranch_1","Hope Ranch",1,"East",3,"Jessica Madden",44.7294,572.57,105,90,244286.8906,3811085.268,"R9","2018-01-30",113,1,1,110,1,2018,"2017-10-04",16.5712711864407,45.4915254237288,1.41785677091329,"SS",0
"207",2493,"Hope Ranch_1","Hope Ranch",1,"East",3,"Jessica Madden",44.7294,572.57,105,90,244286.8906,3811085.268,"R10","2018-06-04",180,1,2,113,6,2018,"2018-01-30",13.77632,48.736,1.27521163664067,"SS",0
"208",2497,"Hope Ranch_1","Hope Ranch",1,"East",3,"Jessica Madden",31.5516,548.57,129,120,244293.1399,3811108.44,"R0","2017-10-04",92,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"209",2497,"Hope Ranch_1","Hope Ranch",1,"East",3,"Jessica Madden",31.5516,548.57,129,120,244293.1399,3811108.44,"R9","2018-01-30",11,1,1,92,1,2018,"2017-10-04",16.5712711864407,45.4915254237288,1.41785677091329,"SS",0
"210",2497,"Hope Ranch_1","Hope Ranch",1,"East",3,"Jessica Madden",31.5516,548.57,129,120,244293.1399,3811108.44,"R10","2018-06-04",90,1,2,11,6,2018,"2018-01-30",13.77632,48.736,1.27521163664067,"SS",0
"211",2575,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",20.28,644.57,33,30,244268.1428,3811015.752,"R0","2017-10-04",9,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"212",2575,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",20.28,644.57,33,30,244268.1428,3811015.752,"R9","2018-01-30",14,1,1,9,1,2018,"2017-10-04",16.5712711864407,45.4915254237288,1.41785677091329,"SS",0
"213",2575,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",20.28,644.57,33,30,244268.1428,3811015.752,"R10","2018-06-04",53,1,2,14,6,2018,"2018-01-30",13.77632,48.736,1.27521163664067,"SS",0
"214",2762,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",29.0109,550.57,127,30,244292.6191,3811106.509,"R0","2017-10-04",5,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"215",2762,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",29.0109,550.57,127,30,244292.6191,3811106.509,"R9","2018-01-30",NA,0,1,5,1,2018,"2017-10-04",16.5712711864407,45.4915254237288,1.41785677091329,"SS",0
"216",2830,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",25.6317,606.57,71,30,244278.0374,3811052.441,"R0","2017-10-04",6,1,0,NA,10,2017,NA,NA,NA,NA,"SS",0
"217",2830,"Hope Ranch_1","Hope Ranch",1,"West",3,"Laura Beresford",25.6317,606.57,71,30,244278.0374,3811052.441,"R9","2018-01-30",NA,0,1,6,1,2018,"2017-10-04",16.5712711864407,45.4915254237288,1.41785677091329,"SS",0
"218",1002,"Hope Ranch_2","Hope Ranch",2,"East",1,"Taylor Eaton",28.1704,508.16,121,44,244322.0806,3811126.73,"R0","2015-07-02",8,1,0,NA,7,2015,NA,NA,NA,NA,"SS",0
"219",1002,"Hope Ranch_2","Hope Ranch",2,"East",1,"Taylor Eaton",28.1704,508.16,121,44,244322.0806,3811126.73,"R1","2015-12-17",3,1,1,8,12,2015,"2015-07-02",19.7971428571429,59.1666666666667,1.94259236495641,"SS",0
"220",1002,"Hope Ranch_2","Hope Ranch",2,"East",1,"Taylor Eaton",28.1704,508.16,121,44,244322.0806,3811126.73,"R2","2016-04-01",NA,0,2,3,4,2016,"2015-12-17",15.0766981132075,84.8584905660377,5.1025400668108,"SS",0
"221",1003,"Hope Ranch_2","Hope Ranch",2,"East",1,"Taylor Eaton",28.1704,508.16,121,35,244322.0806,3811126.73,"R0","2015-07-02",11,1,0,NA,7,2015,NA,NA,NA,NA,"SS",0
"222",1003,"Hope Ranch_2","Hope Ranch",2,"East",1,"Taylor Eaton",28.1704,508.16,121,35,244322.0806,3811126.73,"R1","2015-12-17",6,1,1,11,12,2015,"2015-07-02",19.7971428571429,59.1666666666667,1.94259236495641,"SS",0
"223",1003,"Hope Ranch_2","Hope Ranch",2,"East",1,"Taylor Eaton",28.1704,508.16,121,35,244322.0806,3811126.73,"R2","2016-04-01",NA,0,2,6,4,2016,"2015-12-17",15.0766981132075,84.8584905660377,5.1025400668108,"SS",0
"224",1006,"Hope Ranch_2","Hope Ranch",2,"East",1,"Taylor Eaton",27.1704,496.16,133,23,244322.882,3811138.703,"R0","2015-07-02",6,1,0,NA,7,2015,NA,NA,NA,NA,"SS",0
"225",1006,"Hope Ranch_2","Hope Ranch",2,"East",1,"Taylor Eaton",27.1704,496.16,133,23,244322.882,3811138.703,"R1","2015-12-17",NA,0,1,6,12,2015,"2015-07-02",19.7971428571429,59.1666666666667,1.94259236495641,"SS",0
"226",1007,"Hope Ranch_2","Hope Ranch",2,"East",1,"Sarah Sampson",29.1993,600.16,29,61,244315.9367,3811034.935,"R0","2015-07-02",8,1,0,NA,7,2015,NA,NA,NA,NA,"S",1
"227",1007,"Hope Ranch_2","Hope Ranch",2,"East",1,"Sarah Sampson",29.1993,600.16,29,61,244315.9367,3811034.935,"R1","2015-12-17",NA,0,1,8,12,2015,"2015-07-02",19.7971428571429,59.1666666666667,1.94259236495641,"S",1
